510 , 283, 285, 286, 293, 283, 286, 4.12311
460 , 290, 292, 290, 286, 287, 289, 2.44949
410 , 289, 290, 298, 280, 289, 289.2, 6.37966
360 , 297, 298, 287, 289, 296, 293.4, 5.02991
310 , 287, 294, 296, 286, 291, 290.8, 4.32435
260 , 298, 298, 288, 293, 296, 294.6, 4.219
210 , 297, 303, 292, 294, 299, 297, 4.30116
160 , 291, 290, 298, 285, 297, 292.2, 5.35724
110 , 286, 266, 274, 272, 270, 273.6, 7.53658
60 , 218, 57, 203, 64, 209, 150.2, 82.0957
10 , 4, 24, 4, 24, 4, 12, 10.9545
