510 , 245, 245, 240, 240, 248, 243.6, 3.50714
460 , 228, 228, 232, 236, 239, 232.6, 4.87852
410 , 216, 216, 220, 220, 212, 216.8, 3.34664
360 , 204, 208, 204, 200, 200, 203.2, 3.34664
310 , 184, 184, 176, 181, 183, 181.6, 3.36155
260 , 154, 152, 152, 154, 152, 152.8, 1.09545
210 , 132, 124, 124, 136, 132, 129.6, 5.36656
160 , 100, 104, 104, 108, 100, 103.2, 3.34664
110 , 72, 70, 72, 68, 72, 70.8, 1.78885
60 , 36, 36, 36, 36, 36, 36, 0
10 , 132, 0, 132, 0, 132, 79.2, 72.2994
