510 , 115, 116, 113, 115, 116, 115, 1.22474
460 , 103, 104, 107, 110, 105, 105.8, 2.77489
410 , 97, 98, 100, 96, 97, 97.6, 1.51658
360 , 88, 89, 85, 86, 90, 87.6, 2.07364
310 , 76, 76, 78, 80, 75, 77, 2
260 , 67, 68, 69, 67, 68, 67.8, 0.83666
210 , 56, 56, 54, 55, 55, 55.2, 0.83666
160 , 43, 43, 41, 43, 41, 42.2, 1.09545
110 , 31, 31, 32, 0, 32, 25.2, 14.0961
60 , 18, 20, 18, 18, 20, 18.8, 1.09545
10 , 49, 0, 51, 0, 52, 30.4, 27.7723
